Source,Target,Type,Id,Label,Weight,Edge Color
777,44,Directed,398740,,1,
535,44,Directed,392626,,1,
50,44,Directed,389550,,1,
94,44,Directed,389337,,1,
266,44,Directed,389294,,1,
112,44,Directed,389270,,1,
111,44,Directed,388913,,1,
48,44,Directed,388801,,1,
346,44,Directed,388373,,1,
579,44,Directed,388244,,1,
650,44,Directed,387988,,1,
71,44,Directed,387957,,1,
68,44,Directed,387623,,1,
432,44,Directed,387569,,1,
277,44,Directed,387183,,1,
66,44,Directed,386773,,1,
107,44,Directed,386429,,1,
244,44,Directed,386339,,1,
153,44,Directed,385992,,1,
106,44,Directed,385827,,1,
105,44,Directed,385741,,1,
172,44,Directed,385323,,1,
101,44,Directed,384535,,1,
479,44,Directed,384367,,1,
151,44,Directed,383195,,1,
90,44,Directed,382482,,1,
96,44,Directed,382103,,1,
79,44,Directed,381450,,1,
59,44,Directed,381063,,1,
149,44,Directed,380712,,1,
89,44,Directed,380580,,1,
45,70,Directed,387551,,1,
45,244,Directed,387550,,1,
675,45,Directed,394885,,1,
385,45,Directed,389124,,1,
250,45,Directed,389005,,1,
473,45,Directed,388960,,1,
173,45,Directed,388864,,1,
300,45,Directed,388609,,1,
285,45,Directed,388593,,1,
70,45,Directed,387845,,1,
209,45,Directed,387797,,1,
578,45,Directed,387476,,1,
159,45,Directed,386933,,1,
215,45,Directed,386658,,1,
244,45,Directed,386341,,1,
141,45,Directed,385612,,1,
65,45,Directed,385069,,1,
64,45,Directed,384937,,1,
233,45,Directed,384785,,1,
557,45,Directed,384616,,1,
63,45,Directed,384016,,1,
61,45,Directed,383932,,1,
60,45,Directed,383703,,1,
238,45,Directed,383558,,1,
151,45,Directed,383197,,1,
171,45,Directed,383104,,1,
135,45,Directed,382934,,1,
325,45,Directed,381905,,1,
299,45,Directed,381568,,1,
59,45,Directed,381065,,1,
58,45,Directed,380536,,1,
46,76,Directed,388341,,1,
46,211,Directed,388340,,1,
46,83,Directed,388336,,1,
46,243,Directed,388335,,1,
46,80,Directed,388332,,1,
46,89,Directed,388328,,1,
798,46,Directed,393311,,1,
57,46,Directed,389429,,1,
145,46,Directed,389102,,1,
596,46,Directed,389046,,1,
250,46,Directed,389011,,1,
579,46,Directed,388252,,1,
71,46,Directed,387966,,1,
209,46,Directed,387799,,1,
432,46,Directed,387573,,1,
626,46,Directed,387324,,1,
534,46,Directed,387071,,1,
290,46,Directed,387044,,1,
159,46,Directed,386945,,1,
66,46,Directed,386786,,1,
107,46,Directed,386437,,1,
153,46,Directed,385999,,1,
265,46,Directed,385935,,1,
243,46,Directed,385889,,1,
81,46,Directed,385864,,1,
106,46,Directed,385833,,1,
105,46,Directed,385752,,1,
415,46,Directed,385629,,1,
172,46,Directed,385332,,1,
309,46,Directed,385254,,1,
206,46,Directed,385224,,1,
64,46,Directed,384950,,1,
80,46,Directed,384265,,1,
241,46,Directed,384129,,1,
478,46,Directed,383728,,1,
240,46,Directed,383612,,1,
151,46,Directed,383207,,1,
171,46,Directed,383112,,1,
421,46,Directed,382820,,1,
326,46,Directed,382269,,1,
157,46,Directed,381960,,1,
282,46,Directed,381709,,1,
235,46,Directed,381543,,1,
79,46,Directed,381455,,1,
59,46,Directed,381072,,1,
129,46,Directed,380891,,1,
128,46,Directed,380687,,1,
47,94,Directed,388626,,1,
47,49,Directed,388625,,1,
47,144,Directed,388623,,1,
47,130,Directed,388617,,1,
47,129,Directed,388616,,1,
50,47,Directed,389563,,1,
147,47,Directed,389407,,1,
94,47,Directed,389342,,1,
145,47,Directed,389106,,1,
111,47,Directed,388920,,1,
173,47,Directed,388870,,1,
48,47,Directed,388807,,1,
579,47,Directed,388257,,1,
248,47,Directed,388077,,1,
70,47,Directed,387849,,1,
193,47,Directed,387757,,1,
110,47,Directed,387663,,1,
159,47,Directed,386950,,1,
595,47,Directed,386860,,1,
66,47,Directed,386792,,1,
107,47,Directed,386443,,1,
244,47,Directed,386347,,1,
294,47,Directed,386301,,1,
142,47,Directed,386263,,1,
106,47,Directed,385838,,1,
105,47,Directed,385760,,1,
141,47,Directed,385615,,1,
424,47,Directed,385523,,1,
172,47,Directed,385337,,1,
242,47,Directed,385158,,1,
64,47,Directed,384955,,1,
101,47,Directed,384542,,1,
479,47,Directed,384374,,1,
276,47,Directed,383979,,1,
137,47,Directed,383893,,1,
275,47,Directed,383279,,1,
151,47,Directed,383213,,1,
99,47,Directed,383038,,1,
291,47,Directed,382949,,1,
134,47,Directed,382643,,1,
260,47,Directed,382322,,1,
326,47,Directed,382273,,1,
96,47,Directed,382116,,1,
325,47,Directed,381912,,1,
235,47,Directed,381548,,1,
59,47,Directed,381079,,1,
128,47,Directed,380691,,1,
95,47,Directed,380623,,1,
48,122,Directed,388821,,1,
48,177,Directed,388819,,1,
48,224,Directed,388817,,1,
48,84,Directed,388816,,1,
48,118,Directed,388815,,1,
48,117,Directed,388814,,1,
48,148,Directed,388813,,1,
48,219,Directed,388812,,1,
48,51,Directed,388810,,1,
48,94,Directed,388809,,1,
48,166,Directed,388808,,1,
48,154,Directed,388802,,1,
48,534,Directed,388800,,1,
48,83,Directed,388799,,1,
48,108,Directed,388796,,1,
48,153,Directed,388793,,1,
48,81,Directed,388792,,1,
48,106,Directed,388791,,1,
48,104,Directed,388790,,1,
48,103,Directed,388789,,1,
48,102,Directed,388788,,1,
48,91,Directed,388786,,1,
48,158,Directed,388785,,1,
48,99,Directed,388784,,1,
48,98,Directed,388783,,1,
48,186,Directed,388781,,1,
48,133,Directed,388780,,1,
48,90,Directed,388777,,1,
48,212,Directed,388774,,1,
120,48,Directed,395105,,1,
675,48,Directed,394894,,1,
84,48,Directed,394066,,1,
624,48,Directed,389608,,1,
111,48,Directed,388921,,1,
173,48,Directed,388871,,1,
390,48,Directed,388280,,1,
71,48,Directed,387973,,1,
673,48,Directed,387858,,1,
70,48,Directed,387850,,1,
154,48,Directed,387685,,1,
626,48,Directed,387325,,1,
247,48,Directed,387269,,1,
66,48,Directed,386794,,1,
408,48,Directed,386556,,1,
108,48,Directed,386496,,1,
82,48,Directed,386112,,1,
412,48,Directed,386076,,1,
153,48,Directed,386006,,1,
265,48,Directed,385940,,1,
106,48,Directed,385840,,1,
105,48,Directed,385763,,1,
172,48,Directed,385339,,1,
309,48,Directed,385257,,1,
102,48,Directed,385104,,1,
64,48,Directed,384958,,1,
548,48,Directed,384574,,1,
241,48,Directed,384135,,1,
138,48,Directed,384068,,1,
406,48,Directed,383810,,1,
202,48,Directed,383479,,1,
158,48,Directed,383408,,1,
151,48,Directed,383216,,1,
99,48,Directed,383040,,1,
200,48,Directed,382701,,1,
405,48,Directed,382664,,1,
90,48,Directed,382487,,1,
237,48,Directed,382206,,1,
96,48,Directed,382119,,1,
157,48,Directed,381964,,1,
282,48,Directed,381714,,1,
165,48,Directed,381671,,1,
252,48,Directed,381097,,1,
149,48,Directed,380717,,1,
95,48,Directed,380624,,1,
49,173,Directed,388979,,1,
125,49,Directed,399142,,1,
339,49,Directed,391258,,1,
624,49,Directed,389609,,1,
287,49,Directed,389484,,1,
57,49,Directed,389430,,1,
147,49,Directed,389409,,1,
112,49,Directed,389278,,1,
146,49,Directed,389155,,1,
145,49,Directed,389107,,1,
596,49,Directed,389048,,1,
111,49,Directed,388922,,1,
173,49,Directed,388872,,1,
144,49,Directed,388429,,1,
346,49,Directed,388377,,1,
324,49,Directed,388319,,1,
579,49,Directed,388260,,1,
182,49,Directed,388147,,1,
71,49,Directed,387974,,1,
209,49,Directed,387803,,1,
193,49,Directed,387758,,1,
68,49,Directed,387631,,1,
109,49,Directed,387541,,1,
337,49,Directed,387227,,1,
216,49,Directed,387091,,1,
83,49,Directed,387014,,1,
159,49,Directed,386956,,1,
66,49,Directed,386797,,1,
334,49,Directed,386590,,1,
108,49,Directed,386499,,1,
107,49,Directed,386446,,1,
244,49,Directed,386349,,1,
294,49,Directed,386303,,1,
82,49,Directed,386115,,1,
153,49,Directed,386008,,1,
265,49,Directed,385941,,1,
106,49,Directed,385843,,1,
105,49,Directed,385767,,1,
607,49,Directed,385579,,1,
424,49,Directed,385525,,1,
172,49,Directed,385341,,1,
476,49,Directed,385268,,1,
64,49,Directed,384962,,1,
233,49,Directed,384794,,1,
140,49,Directed,384583,,1,
292,49,Directed,384424,,1,
411,49,Directed,384337,,1,
491,49,Directed,384261,,1,
466,49,Directed,383970,,1,
203,49,Directed,383962,,1,
137,49,Directed,383895,,1,
240,49,Directed,383616,,1,
461,49,Directed,383507,,1,
275,49,Directed,383280,,1,
151,49,Directed,383218,,1,
171,49,Directed,383120,,1,
99,49,Directed,383041,,1,
200,49,Directed,382702,,1,
260,49,Directed,382323,,1,
326,49,Directed,382274,,1,
97,49,Directed,382142,,1,
96,49,Directed,382121,,1,
335,49,Directed,381988,,1,
325,49,Directed,381916,,1,
289,49,Directed,381858,,1,
282,49,Directed,381715,,1,
235,49,Directed,381552,,1,
79,49,Directed,381463,,1,
258,49,Directed,381161,,1,
252,49,Directed,381098,,1,
59,49,Directed,381082,,1,
231,49,Directed,381001,,1,
128,49,Directed,380693,,1,
95,49,Directed,380626,,1,
78,49,Directed,380562,,1,
50,125,Directed,389575,,1,
50,55,Directed,389574,,1,
50,84,Directed,389572,,1,
50,118,Directed,389571,,1,
50,76,Directed,389569,,1,
50,94,Directed,389568,,1,
50,112,Directed,389567,,1,
50,211,Directed,389566,,1,
50,167,Directed,389565,,1,
50,111,Directed,389564,,1,
50,144,Directed,389559,,1,
50,182,Directed,389558,,1,
50,69,Directed,389556,,1,
50,193,Directed,389555,,1,
50,154,Directed,389554,,1,
50,110,Directed,389553,,1,
50,68,Directed,389552,,1,
50,109,Directed,389551,,1,
50,83,Directed,389547,,1,
50,159,Directed,389546,,1,
50,245,Directed,389545,,1,
50,66,Directed,389544,,1,
50,108,Directed,389542,,1,
50,107,Directed,389541,,1,
50,106,Directed,389539,,1,
50,105,Directed,389538,,1,
50,104,Directed,389536,,1,
50,207,Directed,389534,,1,
50,103,Directed,389533,,1,
50,242,Directed,389532,,1,
50,64,Directed,389531,,1,
50,152,Directed,389530,,1,
50,205,Directed,389529,,1,
50,140,Directed,389527,,1,
50,101,Directed,389526,,1,
50,91,Directed,389525,,1,
50,137,Directed,389524,,1,
50,151,Directed,389523,,1,
50,99,Directed,389522,,1,
50,135,Directed,389521,,1,
50,186,Directed,389519,,1,
50,134,Directed,389518,,1,
50,165,Directed,389514,,1,
50,79,Directed,389513,,1,
50,150,Directed,389510,,1,
50,129,Directed,389509,,1,
50,58,Directed,389507,,1,
125,50,Directed,399144,,1,
982,50,Directed,394553,,1,
118,50,Directed,393806,,1,
660,50,Directed,391486,,1,
94,50,Directed,389345,,1,
112,50,Directed,389280,,1,
145,50,Directed,389111,,1,
167,50,Directed,389033,,1,
111,50,Directed,388926,,1,
300,50,Directed,388611,,1,
384,50,Directed,388567,,1,
324,50,Directed,388322,,1,
579,50,Directed,388269,,1,
182,50,Directed,388153,,1,
193,50,Directed,387762,,1,
154,50,Directed,387688,,1,
110,50,Directed,387665,,1,
68,50,Directed,387635,,1,
109,50,Directed,387545,,1,
492,50,Directed,387146,,1,
290,50,Directed,387053,,1,
159,50,Directed,386964,,1,
66,50,Directed,386806,,1,
334,50,Directed,386591,,1,
107,50,Directed,386455,,1,
244,50,Directed,386352,,1,
265,50,Directed,385947,,1,
106,50,Directed,385849,,1,
105,50,Directed,385778,,1,
172,50,Directed,385348,,1,
65,50,Directed,385073,,1,
64,50,Directed,384972,,1,
233,50,Directed,384797,,1,
152,50,Directed,384762,,1,
140,50,Directed,384585,,1,
101,50,Directed,384547,,1,
241,50,Directed,384140,,1,
63,50,Directed,384026,,1,
61,50,Directed,383944,,1,
137,50,Directed,383898,,1,
238,50,Directed,383573,,1,
151,50,Directed,383226,,1,
171,50,Directed,383126,,1,
99,50,Directed,383046,,1,
135,50,Directed,382944,,1,
134,50,Directed,382644,,1,
326,50,Directed,382277,,1,
96,50,Directed,382129,,1,
325,50,Directed,381920,,1,
289,50,Directed,381861,,1,
320,50,Directed,381730,,1,
299,50,Directed,381571,,1,
79,50,Directed,381471,,1,
59,50,Directed,381089,,1,
129,50,Directed,380893,,1,
128,50,Directed,380698,,1,
58,50,Directed,380542,,1,
51,94,Directed,389628,,1,
51,266,Directed,389627,,1,
51,166,Directed,389626,,1,
51,83,Directed,389624,,1,
51,108,Directed,389623,,1,
51,197,Directed,389622,,1,
51,103,Directed,389621,,1,
51,284,Directed,389620,,1,
51,102,Directed,389619,,1,
51,91,Directed,389618,,1,
51,212,Directed,389616,,1,
222,51,Directed,399205,,1,
125,51,Directed,399145,,1,
802,51,Directed,398681,,1,
775,51,Directed,398146,,1,
155,51,Directed,397714,,1,
787,51,Directed,397385,,1,
501,51,Directed,396554,,1,
352,51,Directed,396228,,1,
168,51,Directed,395891,,1,
936,51,Directed,395838,,1,
800,51,Directed,395797,,1,
120,51,Directed,395107,,1,
539,51,Directed,394333,,1,
84,51,Directed,394068,,1,
118,51,Directed,393807,,1,
117,51,Directed,393601,,1,
1090,51,Directed,392811,,1,
350,51,Directed,392789,,1,
219,51,Directed,392356,,1,
605,51,Directed,392266,,1,
956,51,Directed,391758,,1,
339,51,Directed,391261,,1,
861,51,Directed,390197,,1,
766,51,Directed,389743,,1,
624,51,Directed,389613,,1,
361,51,Directed,389386,,1,
94,51,Directed,389346,,1,
266,51,Directed,389301,,1,
211,51,Directed,389193,,1,
145,51,Directed,389112,,1,
111,51,Directed,388927,,1,
173,51,Directed,388877,,1,
296,51,Directed,388694,,1,
285,51,Directed,388600,,1,
346,51,Directed,388380,,1,
579,51,Directed,388270,,1,
182,51,Directed,388154,,1,
248,51,Directed,388084,,1,
188,51,Directed,388005,,1,
71,51,Directed,387979,,1,
684,51,Directed,387886,,1,
70,51,Directed,387852,,1,
209,51,Directed,387805,,1,
193,51,Directed,387763,,1,
68,51,Directed,387636,,1,
337,51,Directed,387229,,1,
534,51,Directed,387075,,1,
83,51,Directed,387017,,1,
66,51,Directed,386807,,1,
334,51,Directed,386592,,1,
619,51,Directed,386507,,1,
108,51,Directed,386503,,1,
244,51,Directed,386353,,1,
413,51,Directed,386212,,1,
82,51,Directed,386117,,1,
412,51,Directed,386080,,1,
153,51,Directed,386014,,1,
265,51,Directed,385948,,1,
106,51,Directed,385850,,1,
105,51,Directed,385780,,1,
607,51,Directed,385582,,1,
104,51,Directed,385566,,1,
424,51,Directed,385528,,1,
172,51,Directed,385349,,1,
180,51,Directed,385197,,1,
187,51,Directed,385186,,1,
284,51,Directed,385123,,1,
102,51,Directed,385107,,1,
64,51,Directed,384973,,1,
233,51,Directed,384798,,1,
205,51,Directed,384751,,1,
101,51,Directed,384548,,1,
292,51,Directed,384428,,1,
479,51,Directed,384378,,1,
91,51,Directed,384233,,1,
508,51,Directed,384161,,1,
241,51,Directed,384141,,1,
410,51,Directed,383771,,1,
60,51,Directed,383714,,1,
158,51,Directed,383412,,1,
75,51,Directed,383340,,1,
261,51,Directed,383314,,1,
275,51,Directed,383281,,1,
151,51,Directed,383227,,1,
99,51,Directed,383047,,1,
98,51,Directed,382979,,1,
200,51,Directed,382706,,1,
133,51,Directed,382594,,1,
90,51,Directed,382491,,1,
326,51,Directed,382278,,1,
97,51,Directed,382143,,1,
96,51,Directed,382130,,1,
131,51,Directed,382018,,1,
157,51,Directed,381969,,1,
325,51,Directed,381921,,1,
235,51,Directed,381557,,1,
288,51,Directed,381484,,1,
79,51,Directed,381472,,1,
258,51,Directed,381165,,1,
59,51,Directed,381090,,1,
150,51,Directed,380972,,1,
179,51,Directed,380824,,1,
149,51,Directed,380720,,1,
95,51,Directed,380629,,1,
78,51,Directed,380563,,1,
52,55,Directed,380522,,1,
52,54,Directed,380521,,1,
659,52,Directed,389218,,1,
54,55,Directed,389217,,1,
55,122,Directed,398887,,1,
55,594,Directed,398885,,1,
55,121,Directed,398884,,1,
55,224,Directed,398882,,1,
55,539,Directed,398881,,1,
55,86,Directed,398879,,1,
55,118,Directed,398878,,1,
55,117,Directed,398877,,1,
55,403,Directed,398876,,1,
55,302,Directed,398875,,1,
55,474,Directed,398874,,1,
55,436,Directed,398873,,1,
55,100,Directed,398872,,1,
55,97,Directed,398871,,1,
835,55,Directed,399485,,1,
941,55,Directed,399476,,1,
126,55,Directed,399328,,1,
1109,55,Directed,399290,,1,
1044,55,Directed,399281,,1,
1146,55,Directed,399265,,1,
834,55,Directed,399248,,1,
125,55,Directed,399196,,1,
1126,55,Directed,399131,,1,
1107,55,Directed,399029,,1,
802,55,Directed,398731,,1,
1035,55,Directed,398653,,1,
831,55,Directed,398294,,1,
1029,55,Directed,398160,,1,
829,55,Directed,398100,,1,
828,55,Directed,397869,,1,
827,55,Directed,397847,,1,
826,55,Directed,397813,,1,
1024,55,Directed,397780,,1,
155,55,Directed,397747,,1,
939,55,Directed,397708,,1,
752,55,Directed,397676,,1,
764,55,Directed,397582,,1,
787,55,Directed,397436,,1,
123,55,Directed,397316,,1,
1016,55,Directed,397275,,1,
874,55,Directed,397269,,1,
913,55,Directed,397236,,1,
663,55,Directed,397189,,1,
1106,55,Directed,397104,,1,
1105,55,Directed,397069,,1,
793,55,Directed,397053,,1,
938,55,Directed,396970,,1,
1074,55,Directed,396905,,1,
1009,55,Directed,396811,,1,
1172,55,Directed,396629,,1,
501,55,Directed,396615,,1,
1004,55,Directed,396490,,1,
653,55,Directed,396463,,1,
352,55,Directed,396270,,1,
792,55,Directed,396155,,1,
638,55,Directed,396083,,1,
747,55,Directed,396023,,1,
999,55,Directed,395968,,1,
1128,55,Directed,395865,,1,
870,55,Directed,395834,,1,
800,55,Directed,395825,,1,
1111,55,Directed,395778,,1,
869,55,Directed,395735,,1,
178,55,Directed,395704,,1,
746,55,Directed,395636,,1,
892,55,Directed,395581,,1,
786,55,Directed,395488,,1,
763,55,Directed,395416,,1,
1104,55,Directed,395355,,1,
745,55,Directed,395345,,1,
991,55,Directed,395223,,1,
762,55,Directed,395092,,1,
270,55,Directed,395001,,1,
583,55,Directed,394797,,1,
985,55,Directed,394783,,1,
984,55,Directed,394742,,1,
224,55,Directed,394651,,1,
982,55,Directed,394606,,1,
1138,55,Directed,394550,,1,
547,55,Directed,394526,,1,
1103,55,Directed,394487,,1,
978,55,Directed,394250,,1,
712,55,Directed,394186,,1,
226,55,Directed,394131,,1,
1102,55,Directed,394126,,1,
84,55,Directed,394095,,1,
814,55,Directed,394058,,1,
742,55,Directed,394045,,1,
86,55,Directed,393992,,1,
785,55,Directed,393965,,1,
537,55,Directed,393894,,1,
118,55,Directed,393867,,1,
1121,55,Directed,393595,,1,
1119,55,Directed,393495,,1,
1117,55,Directed,393439,,1,
1115,55,Directed,393416,,1,
970,55,Directed,393401,,1,
798,55,Directed,393328,,1,
886,55,Directed,393128,,1,
843,55,Directed,393082,,1,
1068,55,Directed,393060,,1,
784,55,Directed,393046,,1,
678,55,Directed,392995,,1,
965,55,Directed,392892,,1,
350,55,Directed,392804,,1,
741,55,Directed,392779,,1,
535,55,Directed,392685,,1,
791,55,Directed,392610,,1,
483,55,Directed,392537,,1,
858,55,Directed,392501,,1,
909,55,Directed,392480,,1,
1086,55,Directed,392442,,1,
962,55,Directed,392420,,1,
605,55,Directed,392342,,1,
867,55,Directed,392250,,1,
740,55,Directed,392182,,1,
1079,55,Directed,392092,,1,
593,55,Directed,392060,,1,
929,55,Directed,391980,,1,
580,55,Directed,391942,,1,
928,55,Directed,391913,,1,
927,55,Directed,391884,,1,
866,55,Directed,391753,,1,
953,55,Directed,391618,,1,
760,55,Directed,391476,,1,
812,55,Directed,391415,,1,
942,55,Directed,390988,,1,
811,55,Directed,390882,,1,
920,55,Directed,390854,,1,
474,55,Directed,390804,,1,
515,55,Directed,390774,,1,
908,55,Directed,390716,,1,
338,55,Directed,390659,,1,
903,55,Directed,390608,,1,
846,55,Directed,390526,,1,
896,55,Directed,390515,,1,
808,55,Directed,390449,,1,
890,55,Directed,390435,,1,
864,55,Directed,390347,,1,
877,55,Directed,390287,,1,
857,55,Directed,390273,,1,
629,55,Directed,390158,,1,
688,55,Directed,390030,,1,
370,55,Directed,389911,,1,
790,55,Directed,389855,,1,
766,55,Directed,389796,,1,
736,55,Directed,389705,,1,
250,55,Directed,389017,,1,
111,55,Directed,388941,,1,
173,55,Directed,388880,,1,
210,55,Directed,388711,,1,
285,55,Directed,388603,,1,
346,55,Directed,388389,,1,
70,55,Directed,387855,,1,
269,55,Directed,387778,,1,
534,55,Directed,387085,,1,
215,55,Directed,386671,,1,
334,55,Directed,386594,,1,
93,55,Directed,386244,,1,
412,55,Directed,386083,,1,
105,55,Directed,385784,,1,
242,55,Directed,385160,,1,
65,55,Directed,385074,,1,
63,55,Directed,384035,,1,
461,55,Directed,383517,,1,
444,55,Directed,383230,,1,
171,55,Directed,383128,,1,
405,55,Directed,382666,,1,
369,55,Directed,382248,,1,
97,55,Directed,382163,,1,
318,55,Directed,381721,,1,
317,55,Directed,381652,,1,
235,55,Directed,381558,,1,
59,55,Directed,381092,,1,
223,55,Directed,380984,,1,
179,55,Directed,380827,,1,
95,55,Directed,380642,,1,
57,127,Directed,389439,,1,
57,224,Directed,389437,,1,
57,118,Directed,389436,,1,
57,387,Directed,389432,,1,
57,112,Directed,389431,,1,
57,527,Directed,389428,,1,
57,154,Directed,389426,,1,
57,68,Directed,389425,,1,
57,108,Directed,389423,,1,
57,196,Directed,389421,,1,
57,602,Directed,389420,,1,
57,600,Directed,389419,,1,
57,233,Directed,389418,,1,
57,132,Directed,389414,,1,
57,131,Directed,389413,,1,
57,184,Directed,389412,,1,
57,130,Directed,389411,,1,
387,57,Directed,389366,,1,
527,57,Directed,388327,,1,
68,57,Directed,387634,,1,
159,57,Directed,386963,,1,
66,57,Directed,386804,,1,
215,57,Directed,386670,,1,
602,57,Directed,385397,,1,
600,57,Directed,385381,,1,
64,57,Directed,384970,,1,
233,57,Directed,384796,,1,
63,57,Directed,384025,,1,
137,57,Directed,383897,,1,
283,57,Directed,383745,,1,
58,72,Directed,380541,,1,
58,71,Directed,380540,,1,
58,70,Directed,380539,,1,
58,69,Directed,380538,,1,
58,68,Directed,380537,,1,
58,67,Directed,380535,,1,
58,66,Directed,380533,,1,
58,65,Directed,380532,,1,
58,64,Directed,380531,,1,
58,63,Directed,380530,,1,
58,62,Directed,380529,,1,
58,61,Directed,380528,,1,
58,60,Directed,380527,,1,
58,59,Directed,380524,,1,
675,58,Directed,394837,,1,
